tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,60-64,Perempuan,103,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,60-64,Perempuan,194,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,60-64,Perempuan,72,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,60-64,Perempuan,205,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,60-64,Perempuan,319,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,60-64,Perempuan,976,
2019,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,60-64,Perempuan,680,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,60-64,Perempuan,447,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,60-64,Perempuan,899,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,60-64,Perempuan,460,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,60-64,Perempuan,570,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,60-64,Perempuan,479,
2019,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,60-64,Perempuan,236,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,60-64,Perempuan,1352,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,60-64,Perempuan,1119,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,60-64,Perempuan,703,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,60-64,Perempuan,1174,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,60-64,Perempuan,829,
2019,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,60-64,Perempuan,746,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,60-64,Perempuan,621,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,60-64,Perempuan,1147,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,60-64,Perempuan,1252,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,60-64,Perempuan,866,
2019,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,60-64,Perempuan,854,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,60-64,Perempuan,793,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,60-64,Perempuan,681,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,60-64,Perempuan,660,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,60-64,Perempuan,538,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,60-64,Perempuan,433,
2019,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,60-64,Perempuan,800,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,60-64,Perempuan,693,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,60-64,Perempuan,983,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,60-64,Perempuan,877,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,60-64,Perempuan,483,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,60-64,Perempuan,872,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,60-64,Perempuan,897,
2019,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATI,60-64,Perempuan,799,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,60-64,Perempuan,596,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,60-64,Perempuan,955,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,BALI MESTER,60-64,Perempuan,303,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,60-64,Perempuan,568,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,60-64,Perempuan,884,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,60-64,Perempuan,1419,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,60-64,Perempuan,755,
2019,DKI Jakarta,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,60-64,Perempuan,1031,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,60-64,Perempuan,749,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,TENGAH,60-64,Perempuan,908,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,DUKUH,60-64,Perempuan,548,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,60-64,Perempuan,968,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,60-64,Perempuan,606,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CILILITAN,60-64,Perempuan,968,
2019,DKI Jakarta,JAKARTA TIMUR,KRAMATJATI,CAWANG,60-64,Perempuan,767,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,GEDONG,60-64,Perempuan,767,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,BARU,60-64,Perempuan,391,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,60-64,Perempuan,943,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,KALISARI,60-64,Perempuan,853,
2019,DKI Jakarta,JAKARTA TIMUR,PASAR REBO,PEKAYON,60-64,Perempuan,931,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,JATINEGARA,60-64,Perempuan,1346,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,RAWA TERATE,60-64,Perempuan,417,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,60-64,Perempuan,1901,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,60-64,Perempuan,1112,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,PULO GEBANG,60-64,Perempuan,2136,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,60-64,Perempuan,604,
2019,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,60-64,Perempuan,863,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,60-64,Perempuan,1443,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,60-64,Perempuan,1463,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,60-64,Perempuan,1515,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,60-64,Perempuan,1822,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,60-64,Perempuan,750,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,60-64,Perempuan,738,
2019,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,60-64,Perempuan,864,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,60-64,Perempuan,853,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,60-64,Perempuan,543,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,60-64,Perempuan,1037,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,60-64,Perempuan,406,
2019,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,60-64,Perempuan,1121,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,60-64,Perempuan,1486,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,60-64,Perempuan,1522,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,60-64,Perempuan,1184,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,60-64,Perempuan,797,
2019,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,60-64,Perempuan,769,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,60-64,Perempuan,522,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,60-64,Perempuan,448,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,60-64,Perempuan,443,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,60-64,Perempuan,511,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,60-64,Perempuan,376,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,60-64,Perempuan,561,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,60-64,Perempuan,1286,
2019,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,60-64,Perempuan,390,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,65-69,Laki-Laki,63,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,65-69,Laki-Laki,70,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,65-69,Laki-Laki,17,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,65-69,Laki-Laki,22,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,65-69,Laki-Laki,63,
2019,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,65-69,Laki-Laki,26,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,65-69,Laki-Laki,37,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,65-69,Laki-Laki,295,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,65-69,Laki-Laki,331,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,65-69,Laki-Laki,267,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,65-69,Laki-Laki,229,
2019,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,65-69,Laki-Laki,328,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,65-69,Laki-Laki,356,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,65-69,Laki-Laki,448,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,65-69,Laki-Laki,444,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,65-69,Laki-Laki,340,
2019,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,65-69,Laki-Laki,487,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,65-69,Laki-Laki,357,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,65-69,Laki-Laki,389,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,65-69,Laki-Laki,316,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,65-69,Laki-Laki,365,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,65-69,Laki-Laki,357,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,65-69,Laki-Laki,455,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,65-69,Laki-Laki,350,
2019,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,65-69,Laki-Laki,392,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,65-69,Laki-Laki,127,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,65-69,Laki-Laki,161,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,65-69,Laki-Laki,399,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,65-69,Laki-Laki,405,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,65-69,Laki-Laki,286,
2019,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,65-69,Laki-Laki,328,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,65-69,Laki-Laki,400,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,65-69,Laki-Laki,523,
2019,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,65-69,Laki-Laki,317,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,65-69,Laki-Laki,422,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,65-69,Laki-Laki,389,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,65-69,Laki-Laki,142,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,65-69,Laki-Laki,83,
2019,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,65-69,Laki-Laki,225,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,65-69,Laki-Laki,50,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,65-69,Laki-Laki,307,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,65-69,Laki-Laki,260,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,65-69,Laki-Laki,412,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,65-69,Laki-Laki,452,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,65-69,Laki-Laki,357,
2019,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,65-69,Laki-Laki,204,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,65-69,Laki-Laki,590,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,65-69,Laki-Laki,256,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,65-69,Laki-Laki,205,
2019,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,65-69,Laki-Laki,564,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,65-69,Laki-Laki,988,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,65-69,Laki-Laki,148,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,65-69,Laki-Laki,498,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,65-69,Laki-Laki,1302,
2019,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,65-69,Laki-Laki,1114,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,65-69,Laki-Laki,388,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,65-69,Laki-Laki,1106,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,65-69,Laki-Laki,440,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,65-69,Laki-Laki,351,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,65-69,Laki-Laki,621,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,65-69,Laki-Laki,1260,
2019,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,65-69,Laki-Laki,461,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,65-69,Laki-Laki,343,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,65-69,Laki-Laki,907,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,65-69,Laki-Laki,655,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,65-69,Laki-Laki,421,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,65-69,Laki-Laki,400,
2019,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,65-69,Laki-Laki,480,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,65-69,Laki-Laki,517,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,65-69,Laki-Laki,608,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,65-69,Laki-Laki,261,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,65-69,Laki-Laki,668,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,65-69,Laki-Laki,382,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,65-69,Laki-Laki,441,
2019,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,65-69,Laki-Laki,826,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,65-69,Laki-Laki,615,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,65-69,Laki-Laki,951,
2019,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,65-69,Laki-Laki,301,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,65-69,Laki-Laki,979,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,65-69,Laki-Laki,938,
2019,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,65-69,Laki-Laki,546,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,65-69,Laki-Laki,874,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,65-69,Laki-Laki,943,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,65-69,Laki-Laki,782,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,65-69,Laki-Laki,339,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,65-69,Laki-Laki,1416,
2019,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,65-69,Laki-Laki,854,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,65-69,Laki-Laki,283,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,65-69,Laki-Laki,340,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,65-69,Laki-Laki,464,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,65-69,Laki-Laki,569,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,65-69,Laki-Laki,416,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,65-69,Laki-Laki,694,
2019,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,65-69,Laki-Laki,615,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,65-69,Laki-Laki,272,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,65-69,Laki-Laki,315,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,65-69,Laki-Laki,352,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,65-69,Laki-Laki,243,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,65-69,Laki-Laki,176,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,65-69,Laki-Laki,305,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,65-69,Laki-Laki,269,
2019,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,65-69,Laki-Laki,199,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,65-69,Laki-Laki,182,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,65-69,Laki-Laki,288,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,65-69,Laki-Laki,286,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,65-69,Laki-Laki,453,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,65-69,Laki-Laki,266,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,65-69,Laki-Laki,350,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,65-69,Laki-Laki,459,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,65-69,Laki-Laki,334,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,65-69,Laki-Laki,461,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,65-69,Laki-Laki,101,
2019,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,65-69,Laki-Laki,233,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,65-69,Laki-Laki,698,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,65-69,Laki-Laki,525,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,65-69,Laki-Laki,395,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,65-69,Laki-Laki,302,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,65-69,Laki-Laki,1126,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,65-69,Laki-Laki,806,
2019,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,65-69,Laki-Laki,501,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,65-69,Laki-Laki,765,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,65-69,Laki-Laki,623,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,65-69,Laki-Laki,849,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,65-69,Laki-Laki,452,
2019,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,65-69,Laki-Laki,717,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,65-69,Laki-Laki,881,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,65-69,Laki-Laki,237,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,65-69,Laki-Laki,357,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,65-69,Laki-Laki,396,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,65-69,Laki-Laki,441,
2019,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,65-69,Laki-Laki,251,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,65-69,Laki-Laki,672,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,65-69,Laki-Laki,736,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,65-69,Laki-Laki,428,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,65-69,Laki-Laki,631,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,65-69,Laki-Laki,684,
2019,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,65-69,Laki-Laki,474,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,65-69,Laki-Laki,317,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,65-69,Laki-Laki,356,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,65-69,Laki-Laki,533,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,65-69,Laki-Laki,544,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,65-69,Laki-Laki,521,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,65-69,Laki-Laki,324,
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,65-69,Laki-Laki,471,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,65-69,Laki-Laki,53,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,65-69,Laki-Laki,54,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,65-69,Laki-Laki,239,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,65-69,Laki-Laki,133,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,65-69,Laki-Laki,393,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,65-69,Laki-Laki,417,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,65-69,Laki-Laki,96,
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,65-69,Laki-Laki,92,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,65-69,Laki-Laki,230,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,65-69,Laki-Laki,271,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,65-69,Laki-Laki,630,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,65-69,Laki-Laki,389,
2019,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,65-69,Laki-Laki,180,
