tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,0-4,Laki-Laki,1516,
2018,DKI Jakarta,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,0-4,Laki-Laki,3314,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,0-4,Laki-Laki,2886,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,0-4,Laki-Laki,2994,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,KLENDER,0-4,Laki-Laki,3534,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,0-4,Laki-Laki,3509,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,0-4,Laki-Laki,1169,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,0-4,Laki-Laki,1313,
2018,DKI Jakarta,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,0-4,Laki-Laki,1711,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,MAKASAR,0-4,Laki-Laki,1769,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,PINANGRANTI,0-4,Laki-Laki,1419,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,KEBON PALA,0-4,Laki-Laki,2364,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,0-4,Laki-Laki,13,
2018,DKI Jakarta,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,0-4,Laki-Laki,198,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIRACAS,0-4,Laki-Laki,3305,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,CIBUBUR,0-4,Laki-Laki,3171,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,0-4,Laki-Laki,2355,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,SUSUKAN,0-4,Laki-Laki,1994,
2018,DKI Jakarta,JAKARTA TIMUR,CIRACAS,RAMBUTAN,0-4,Laki-Laki,1887,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,0-4,Laki-Laki,1273,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,0-4,Laki-Laki,1377,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,0-4,Laki-Laki,1238,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,MUNJUL,0-4,Laki-Laki,1193,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,SETU,0-4,Laki-Laki,1033,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,0-4,Laki-Laki,1332,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,0-4,Laki-Laki,3296,
2018,DKI Jakarta,JAKARTA TIMUR,CIPAYUNG,CEGER,0-4,Laki-Laki,938,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,5-9,Laki-Laki,313,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,5-9,Laki-Laki,353,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,5-9,Laki-Laki,114,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,5-9,Laki-Laki,141,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,5-9,Laki-Laki,284,
2018,DKI Jakarta,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,5-9,Laki-Laki,164,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,GAMBIR,5-9,Laki-Laki,97,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,CIDENG,5-9,Laki-Laki,691,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,5-9,Laki-Laki,838,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,5-9,Laki-Laki,707,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,5-9,Laki-Laki,504,
2018,DKI Jakarta,JAKARTA PUSAT,GAMBIR,DURI PULO,5-9,Laki-Laki,1057,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,5-9,Laki-Laki,539,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,5-9,Laki-Laki,1423,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,KARTINI,5-9,Laki-Laki,1021,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,5-9,Laki-Laki,747,
2018,DKI Jakarta,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,5-9,Laki-Laki,1467,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,5-9,Laki-Laki,1115,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,5-9,Laki-Laki,1716,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,5-9,Laki-Laki,1291,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SERDANG,5-9,Laki-Laki,169,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,5-9,Laki-Laki,988,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,5-9,Laki-Laki,1916,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,5-9,Laki-Laki,1288,
2018,DKI Jakarta,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,5-9,Laki-Laki,1662,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,5-9,Laki-Laki,415,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,5-9,Laki-Laki,429,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,5-9,Laki-Laki,1279,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,5-9,Laki-Laki,1605,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,5-9,Laki-Laki,830,
2018,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,5-9,Laki-Laki,935,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,5-9,Laki-Laki,1178,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,5-9,Laki-Laki,1911,
2018,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,5-9,Laki-Laki,1086,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,MENTENG,5-9,Laki-Laki,132,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,PEGANGSAAN,5-9,Laki-Laki,1195,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,CIKINI,5-9,Laki-Laki,451,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,GONDANGDIA,5-9,Laki-Laki,158,
2018,DKI Jakarta,JAKARTA PUSAT,MENTENG,KEBON SIRIH,5-9,Laki-Laki,664,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,GELORA,5-9,Laki-Laki,169,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,5-9,Laki-Laki,1046,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,5-9,Laki-Laki,1097,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,5-9,Laki-Laki,2002,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,5-9,Laki-Laki,1934,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,5-9,Laki-Laki,1149,
2018,DKI Jakarta,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,5-9,Laki-Laki,646,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,5-9,Laki-Laki,2013,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,5-9,Laki-Laki,1282,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,GALUR,5-9,Laki-Laki,1144,
2018,DKI Jakarta,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,5-9,Laki-Laki,2204,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,5-9,Laki-Laki,4909,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,5-9,Laki-Laki,706,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,5-9,Laki-Laki,1871,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,5-9,Laki-Laki,3638,
2018,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,5-9,Laki-Laki,207,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,5-9,Laki-Laki,1916,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,5-9,Laki-Laki,3357,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,5-9,Laki-Laki,2206,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,5-9,Laki-Laki,1624,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,5-9,Laki-Laki,2758,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,5-9,Laki-Laki,3468,
2018,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,5-9,Laki-Laki,2518,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,5-9,Laki-Laki,1591,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,5-9,Laki-Laki,3905,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,5-9,Laki-Laki,3282,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,5-9,Laki-Laki,1919,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,5-9,Laki-Laki,2317,
2018,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,5-9,Laki-Laki,2481,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,CILINCING,5-9,Laki-Laki,2543,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SUKAPURA,5-9,Laki-Laki,3376,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,MARUNDA,5-9,Laki-Laki,1745,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,KALIBARU,5-9,Laki-Laki,4119,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER TIMUR,5-9,Laki-Laki,1922,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,ROROTAN,5-9,Laki-Laki,2445,
2018,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,5-9,Laki-Laki,388,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,5-9,Laki-Laki,1778,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,5-9,Laki-Laki,4354,
2018,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,5-9,Laki-Laki,1259,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,5-9,Laki-Laki,1457,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,5-9,Laki-Laki,2265,
2018,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,5-9,Laki-Laki,1671,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,5-9,Laki-Laki,3517,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,5-9,Laki-Laki,4216,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,5-9,Laki-Laki,354,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,5-9,Laki-Laki,1761,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,KAPUK,5-9,Laki-Laki,7855,
2018,DKI Jakarta,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,5-9,Laki-Laki,4654,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,5-9,Laki-Laki,804,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,5-9,Laki-Laki,807,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,5-9,Laki-Laki,1364,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,5-9,Laki-Laki,1405,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,5-9,Laki-Laki,1197,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,5-9,Laki-Laki,1891,
2018,DKI Jakarta,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,5-9,Laki-Laki,2,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,5-9,Laki-Laki,608,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,5-9,Laki-Laki,963,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,5-9,Laki-Laki,649,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,5-9,Laki-Laki,549,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,5-9,Laki-Laki,297,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,5-9,Laki-Laki,834,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,5-9,Laki-Laki,249,
2018,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,5-9,Laki-Laki,470,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,5-9,Laki-Laki,501,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,5-9,Laki-Laki,1308,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,5-9,Laki-Laki,990,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,5-9,Laki-Laki,1264,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,KRENDANG,5-9,Laki-Laki,1075,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,5-9,Laki-Laki,1637,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,5-9,Laki-Laki,1408,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,5-9,Laki-Laki,1098,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,5-9,Laki-Laki,1029,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,5-9,Laki-Laki,106,
2018,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI SELATAN,5-9,Laki-Laki,685,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,5-9,Laki-Laki,2879,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,5-9,Laki-Laki,2104,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,5-9,Laki-Laki,2135,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,5-9,Laki-Laki,1174,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,DURI KEPA,5-9,Laki-Laki,2973,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,5-9,Laki-Laki,2322,
2018,DKI Jakarta,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,5-9,Laki-Laki,167,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KALIDERES,5-9,Laki-Laki,3888,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,SEMANAN,5-9,Laki-Laki,4162,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,TEGAL ALUR,5-9,Laki-Laki,4718,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,KAMAL,5-9,Laki-Laki,3219,
2018,DKI Jakarta,JAKARTA BARAT,KALI DERES,PEGADUNGAN,5-9,Laki-Laki,3851,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,PALMERAH,5-9,Laki-Laki,3307,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,SLIPI,5-9,Laki-Laki,909,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,5-9,Laki-Laki,14,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,JATIPULO,5-9,Laki-Laki,1566,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,5-9,Laki-Laki,153,
2018,DKI Jakarta,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,5-9,Laki-Laki,1235,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,5-9,Laki-Laki,3078,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,5-9,Laki-Laki,2325,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,5-9,Laki-Laki,1869,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,SRENGSENG,5-9,Laki-Laki,2332,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,JOGLO,5-9,Laki-Laki,2261,
2018,DKI Jakarta,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,5-9,Laki-Laki,1287,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET TIMUR,5-9,Laki-Laki,706,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,TEBET BARAT,5-9,Laki-Laki,901,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MENTENG DALAM,5-9,Laki-Laki,1866,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,KEBON BARU,5-9,Laki-Laki,1859,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,BUKIT DURI,5-9,Laki-Laki,1724,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,5-9,Laki-Laki,1191,
2018,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,5-9,Laki-Laki,1481,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,5-9,Laki-Laki,122,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,5-9,Laki-Laki,113,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,5-9,Laki-Laki,805,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,5-9,Laki-Laki,478,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,5-9,Laki-Laki,1429,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,5-9,Laki-Laki,1372,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,5-9,Laki-Laki,148,
2018,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,5-9,Laki-Laki,303,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,5-9,Laki-Laki,983,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,5-9,Laki-Laki,1096,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,5-9,Laki-Laki,2213,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,5-9,Laki-Laki,176,
2018,DKI Jakarta,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,5-9,Laki-Laki,687,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,5-9,Laki-Laki,1212,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,5-9,Laki-Laki,1999,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,5-9,Laki-Laki,141,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,5-9,Laki-Laki,2114,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,5-9,Laki-Laki,3121,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,5-9,Laki-Laki,1867,
2018,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,5-9,Laki-Laki,2368,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,5-9,Laki-Laki,2268,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,5-9,Laki-Laki,2855,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,5-9,Laki-Laki,1941,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,5-9,Laki-Laki,225,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,5-9,Laki-Laki,2264,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,5-9,Laki-Laki,2071,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,5-9,Laki-Laki,2492,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,5-9,Laki-Laki,1828,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,5-9,Laki-Laki,238,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,5-9,Laki-Laki,1105,
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,5-9,Laki-Laki,1304,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,5-9,Laki-Laki,81,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,5-9,Laki-Laki,381,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,5-9,Laki-Laki,643,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,5-9,Laki-Laki,116,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5-9,Laki-Laki,222,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,5-9,Laki-Laki,95,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PULO,5-9,Laki-Laki,213,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,5-9,Laki-Laki,520,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,5-9,Laki-Laki,1923,
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,5-9,Laki-Laki,1751,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PANCORAN,5-9,Laki-Laki,1034,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,KALIBATA,5-9,Laki-Laki,2264,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,RAWAJATI,5-9,Laki-Laki,1002,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,DUREN TIGA,5-9,Laki-Laki,1468,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,PENGADEGAN,5-9,Laki-Laki,1,
2018,DKI Jakarta,JAKARTA SELATAN,PANCORAN,CIKOKO,5-9,Laki-Laki,591,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,5-9,Laki-Laki,3376,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,5-9,Laki-Laki,3083,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,5-9,Laki-Laki,2021,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,5-9,Laki-Laki,2842,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,5-9,Laki-Laki,2072,
2018,DKI Jakarta,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,5-9,Laki-Laki,2097,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,5-9,Laki-Laki,1495,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,5-9,Laki-Laki,2673,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,5-9,Laki-Laki,294,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,5-9,Laki-Laki,1907,
2018,DKI Jakarta,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,5-9,Laki-Laki,2278,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,5-9,Laki-Laki,152,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,5-9,Laki-Laki,1408,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,5-9,Laki-Laki,1242,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,PALMERIAM,5-9,Laki-Laki,881,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,5-9,Laki-Laki,773,
2018,DKI Jakarta,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,5-9,Laki-Laki,1676,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,5-9,Laki-Laki,1715,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,5-9,Laki-Laki,2068,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,CIPINANG,5-9,Laki-Laki,203,
2018,DKI Jakarta,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,5-9,Laki-Laki,1339,
